,_id,ViewData.BreakID,ViewData.Status,ViewData.SPM ID,ViewData.Currency,ViewData.Custodian Account,ViewData.ISIN,ViewData.Transaction Type,ViewData.Trade Date,ViewData.CUSIP,ViewData.Description,ViewData.SEDOL,ViewData.Ticker,ViewData.Underlying Cusip,ViewData.Underlying ISIN,ViewData.Underlying Sedol,ViewData.Settle Date,ViewData.Fund,ViewData.Cancel Amount,ViewData.Accounting Net Amount,ViewData.B-P Net Amount,ViewData.Net Amount Difference,ViewData.Net Amount Difference Absolute,ViewData.Custodian,ViewData.Asset Type Category,ViewData.Cancel Flag,ViewData.Investment Type,ViewData.Prime Broker,ViewData.Quantity,ViewData.Price,ViewData.Commission,ViewData.Transaction Category,ViewData.ExpiryDate,ViewData.Base Net Amount,ViewData.Strike Price,ViewData.OTE Ticker,ViewData.Age,ViewData.Age WK,ViewData.Mapped Custodian Account,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds
2698,5e660261155458265cea208c,1091239059,SMB,,USD,GSIL_PB_PO,BMG0750C1082,Buy,01-17-2020,G0750C108,AXALTA COATING SYSTEMS LTD,BSFWCF5,AXTA,,,,01-22-2020,PO,-127600.0,-127600.0,-127615.0,-15.0,15.0,GS,Common Stock,0.0,Common Stock,GS,4400.0,29.0,0.0,,,127600.0,0.0,AXTA,52,36,GSIL_PB_PO,292_125713942_Advent Geneva,22_125713942_Goldman Sachs
2699,5e660261155458265cea208e,1091239703,SMB,,USD,GSIL_PB_PO,GB00BDSFG982,Buy,01-17-2020,00BDSFG98,TECHNIPFMC PLC,BDSFG98,FTI,,,,01-22-2020,PO,-84000.0,-84000.0,-84015.0,-15.0,15.0,GS,Common Stock,0.0,Common Stock,GS,4200.0,20.0,0.0,,,84000.0,0.0,FTI,52,36,GSIL_PB_PO,326_125713942_Advent Geneva,23_125713942_Goldman Sachs
2700,5e660261155458265cea2098,1091238174,SMB,,USD,GSIL_PB_PO,US1013881065,Buy,01-17-2020,101388106,BOTTOMLINE TECH DEL,2389558,EPAY,,,,01-22-2020,PO,-10000.0,-10000.0,-10015.0,-15.0,15.0,GS,Common Stock,0.0,Common Stock,GS,200.0,50.0,0.0,,,10000.0,0.0,EPAY,52,36,GSIL_PB_PO,325_125713942_Advent Geneva,18_125713942_Goldman Sachs
2701,5e660261155458265cea2099,1091238296,SMB,,USD,GSIL_PB_PO,US9290891004,Buy,01-17-2020,929089100,VOYA FINANCIAL INC,BKWQ2N2,VOYA,,,,01-22-2020,PO,-12000.0,-12000.0,-12015.0,-15.0,15.0,GS,Common Stock,0.0,Common Stock,GS,200.0,60.0,0.0,,,12000.0,0.0,VOYA,52,36,GSIL_PB_PO,328_125713942_Advent Geneva,14_125713942_Goldman Sachs
2702,5e660261155458265cea20a5,1091239612,SMB,,USD,GSIL_PB_PO,US29415F1049,Sell,01-17-2020,29415F104,ENVISTA HOLDINGS CORP,BK63SF3,NVST,,,,01-22-2020,PO,14499.7,14499.7,14484.69,-15.0100000000002,15.0100000000002,GS,Common Stock,0.0,Common Stock,GS,-500.0,29.0,0.0,,,14499.7,0.0,NVST,52,36,GSIL_PB_PO,327_125713942_Advent Geneva,30_125713942_Goldman Sachs
2703,5e671fc81554582b00039530,1092870537,OB,,GBP,MS_PB_MS,,Transfer,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,MS,917.55,917.55,,-917.55,917.55,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,917.55,1.0,,,,917.55,0.0,GBP=,48,34,MS_PB_MS,29_125715430_Advent Geneva,
2704,5e671fc81554582b00039536,1092870594,OB,,GBP,MS_PB_MS,,Transfer,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,MS,917.55,917.55,,-917.55,917.55,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,917.55,1.0,,,,917.55,0.0,GBP=,48,34,MS_PB_MS,18_125715430_Advent Geneva,
2705,5e671fc81554582b0003953a,1092870510,OB,,GBP,MS_PB_MS,,EQUITY SWAP,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,MS,-1485.37,-1485.37,,1485.37,1485.37,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,1485.37,0.0,GBP=,48,34,MS_PB_MS,30_125715430_Advent Geneva,
2706,5e671fc81554582b0003953d,1092870561,OB,,GBP,MS_PB_MS,,EQUITY SWAP,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,MS,-597.25,-597.25,,597.25,597.25,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,597.25,0.0,GBP=,48,34,MS_PB_MS,20_125715430_Advent Geneva,
2707,5e671fc81554582b0003957e,1092870554,OB,,EUR,MS_PB_MA,,Transfer,01-01-2020,,"EURO MEMBER COUNT, EURO",,,,,,01-01-2020,MA,43.33,43.33,,-43.33,43.33,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,43.33,1.0,,,,43.33,0.0,EUR=,48,34,MS_PB_MA,268_125715430_Advent Geneva,
2708,5e671fc81554582b00039583,1092870613,OB,,EUR,MS_PB_R1,,Transfer,01-01-2020,,"EURO MEMBER COUNT, EURO",,,,,,01-01-2020,R1,22.88,22.88,,-22.88,22.88,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,22.88,1.0,,,,22.88,0.0,EUR=,48,34,MS_PB_R1,225_125715430_Advent Geneva,
2709,5e671fc81554582b00039584,1092870608,OB,,EUR,MS_PB_MA,,EQUITY SWAP,01-01-2020,,"EURO MEMBER COUNT, EURO",,,,,,01-01-2020,MA,-0.13,-0.13,,0.13,0.13,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,0.13,0.0,EUR=,48,34,MS_PB_MA,269_125715430_Advent Geneva,
2710,5e671fc81554582b00039585,1092870586,OB,,EUR,MS_PB_R1,,EQUITY SWAP,01-01-2020,,"EURO MEMBER COUNT, EURO",,,,,,01-01-2020,R1,-0.07,-0.07,,0.07,0.07,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,0.07,0.0,EUR=,48,34,MS_PB_R1,226_125715430_Advent Geneva,
2711,5e671fc81554582b00039596,1092870663,OB,,GBP,MS_PB_MA,,Transfer,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,MA,24.37,24.37,,-24.37,24.37,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,24.37,1.0,,,,24.37,0.0,GBP=,48,34,MS_PB_MA,280_125715430_Advent Geneva,
2712,5e671fc81554582b00039597,1092870641,OB,,GBP,MS_PB_MA,,Transfer,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,MA,24.37,24.37,,-24.37,24.37,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,24.37,1.0,,,,24.37,0.0,GBP=,48,34,MS_PB_MA,271_125715430_Advent Geneva,
2713,5e671fc81554582b0003959a,1092870458,OB,,GBP,MS_PB_MA,,EQUITY SWAP,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,MA,-39.45,-39.45,,39.45,39.45,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,39.45,0.0,GBP=,48,34,MS_PB_MA,281_125715430_Advent Geneva,
2714,5e671fc81554582b000395a1,1092870588,OB,,GBP,MS_PB_MA,,EQUITY SWAP,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,MA,-15.87,-15.87,,15.87,15.87,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,15.87,0.0,GBP=,48,34,MS_PB_MA,273_125715430_Advent Geneva,
2715,5e671fc81554582b000395a6,1092870471,OB,,GBP,MS_PB_MF,,Transfer,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,MF,51.05,51.05,,-51.05,51.05,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,51.05,1.0,,,,51.05,0.0,GBP=,48,34,MS_PB_MF,1167_125715430_Advent Geneva,
2716,5e671fc81554582b000395bc,1092870497,OB,,GBP,MS_PB_MF,,EQUITY SWAP,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,MF,-82.64,-82.64,,82.64,82.64,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,82.64,0.0,GBP=,48,34,MS_PB_MF,1168_125715430_Advent Geneva,
2717,5e671fc81554582b000395c6,1092870452,OB,,GBP,MS_PB_PO,,EQUITY SWAP,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,PO,-35.2,-35.2,,35.2,35.2,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,35.2,0.0,GBP=,48,34,MS_PB_PO,1367_125715430_Advent Geneva,
2718,5e671fc81554582b000395ce,1092870598,OB,,GBP,MS_PB_PO,,Transfer,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,PO,12.29,12.29,,-12.29,12.29,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,12.29,1.0,,,,12.29,0.0,GBP=,48,34,MS_PB_PO,1366_125715430_Advent Geneva,
2719,5e671fc81554582b000395d0,1092870565,OB,,GBP,MS_PB_PO,,Transfer,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,PO,12.29,12.29,,-12.29,12.29,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,12.29,1.0,,,,12.29,0.0,GBP=,48,34,MS_PB_PO,1361_125715430_Advent Geneva,
2720,5e671fc81554582b0003960a,1092870614,OB,,GBP,MS_PB_OG,,Transfer,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,OG,283.35,283.35,,-283.35,283.35,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,283.35,1.0,,,,283.35,0.0,GBP=,48,34,MS_PB_OG,146_125715430_Advent Geneva,
2721,5e671fc81554582b0003960d,1092870638,OB,,GBP,MS_PB_OG,,Transfer,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,OG,283.35,283.35,,-283.35,283.35,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,283.35,1.0,,,,283.35,0.0,GBP=,48,34,MS_PB_OG,173_125715430_Advent Geneva,
2722,5e671fc81554582b0003961b,1092870668,OB,,GBP,MS_PB_OG,,EQUITY SWAP,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,OG,-184.44,-184.44,,184.44,184.44,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,184.44,0.0,GBP=,48,34,MS_PB_OG,162_125715430_Advent Geneva,
2723,5e671fc81554582b0003961e,1092870491,OB,,GBP,MS_PB_OG,,EQUITY SWAP,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,OG,-458.7,-458.7,,458.7,458.7,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,458.7,0.0,GBP=,48,34,MS_PB_OG,174_125715430_Advent Geneva,
2724,5e671fc81554582b00039649,1092870672,OB,,GBP,MS_PB_R1,,Transfer,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,R1,1406.15,1406.15,,-1406.15,1406.15,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,1406.15,1.0,,,,1406.15,0.0,GBP=,48,34,MS_PB_R1,248_125715430_Advent Geneva,
2725,5e671fc81554582b0003964a,1092870652,OB,,GBP,MS_PB_R1,,Transfer,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,R1,1406.15,1406.15,,-1406.15,1406.15,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,1406.15,1.0,,,,1406.15,0.0,GBP=,48,34,MS_PB_R1,238_125715430_Advent Geneva,
2726,5e671fc81554582b0003964b,1092870466,OB,,GBP,MS_PB_R1,,EQUITY SWAP,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,R1,-2276.34,-2276.34,,2276.34,2276.34,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,2276.34,0.0,GBP=,48,34,MS_PB_R1,249_125715430_Advent Geneva,
2727,5e671fc81554582b0003964c,1092870693,OB,,GBP,MS_PB_R1,,EQUITY SWAP,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,R1,-915.29,-915.29,,915.29,915.29,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,915.29,0.0,GBP=,48,34,MS_PB_R1,240_125715430_Advent Geneva,
2728,5e671fc81554582b0003967a,1089527392,OB,,USD,038CDNXI1,,EQUITY SWAP SHORT DIVIDEND,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,PO,-0.16,,-0.16,-0.16,0.16,MSCO,015G,0.0,PB,,0.0,0.0,0.0,EQUITY SWAP SHORT DIVIDEND,,,,,49,35,MS_PB_PO,,596_125712442_Morgan Stanley
2729,5e671fc81554582b00039752,1089527902,OB,,USD,04F099370,,QPWH9- EQSWAP DIV CLIENT TAX,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,04F099370,-0.41,,-0.41,-0.41,0.41,MSIP,015G,0.0,PB,,0.0,0.0,0.0,QPWH9- EQSWAP DIV CLIENT TAX,,,,,49,35,MS_PB_A1,,1958_125712442_Morgan Stanley
2730,5e671fc81554582b00039757,1089527733,OB,,USD,04F099370,,QPPE1- EQSWAP DIV CLIENT TAX,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,04F099370,-0.67,,-0.67,-0.67,0.67,MSIP,015G,0.0,PB,,0.0,0.0,0.0,QPPE1- EQSWAP DIV CLIENT TAX,,,,,49,35,MS_PB_A1,,1959_125712442_Morgan Stanley
2731,5e671fc91554582b000399fb,1089527323,OB,,USD,038CDJ831,,QO99F- EQSWAP DIV CLIENT TAX,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,R1,-3.41,,-3.41,-3.41,3.41,MSCO,015G,0.0,PB,,0.0,0.0,0.0,QO99F- EQSWAP DIV CLIENT TAX,,,,,49,35,MS_PB_R1,,104_125712442_Morgan Stanley
2732,5e671fca1554582b00039dd2,1089491261,OB,,USD,04F099370,,AllocLeg,01-21-2020,99VJ9C1T8,CBT US LONG TERM ULTRA TREAS BOND MAR20,,UBH20.CBT,,,,01-21-2020,04F099370,-0.04,,-0.04,-0.04,0.04,MSIP,015G,0.0,PB,,0.0,0.0,0.0,AllocLeg,03-20-2020,,,,49,35,MS_PB_A1,,1702_125712442_Morgan Stanley
2733,5e671fca1554582b00039dd4,1089492180,OB,,USD,04F099370,,AllocLeg,01-21-2020,99VJ9C1V3,CBT UST 10Y MAR20  FUTURE,,ZNH20.CBT,,,,01-21-2020,04F099370,-0.04,,-0.04,-0.04,0.04,MSIP,015G,0.0,PB,,0.0,0.0,0.0,AllocLeg,03-20-2020,,,,49,35,MS_PB_A1,,1704_125712442_Morgan Stanley
2734,5e671fca1554582b00039e4f,1089527380,OB,,USD,038CDNXI1,,EQUITY SWAP LONG DIVIDEND,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,PO,0.25,,0.25,0.25,0.25,MSCO,015G,0.0,PB,,0.0,0.0,0.0,EQUITY SWAP LONG DIVIDEND,,,,,49,35,MS_PB_PO,,595_125712442_Morgan Stanley
2735,5e6742f915545817dc67f3d0,1092870458,OB,,GBP,MS_PB_MA,,EQUITY SWAP,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,MA,-39.45,-39.45,,39.45,39.45,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,39.45,0.0,GBP=,48,34,MS_PB_MA,281_125715430_Advent Geneva,
2736,5e6742f915545817dc67f3e1,1092870510,OB,,GBP,MS_PB_MS,,EQUITY SWAP,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,MS,-1485.37,-1485.37,,1485.37,1485.37,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,1485.37,0.0,GBP=,48,34,MS_PB_MS,30_125715430_Advent Geneva,
2737,5e6742f915545817dc67f3e4,1092870537,OB,,GBP,MS_PB_MS,,Transfer,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,MS,917.55,917.55,,-917.55,917.55,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,917.55,1.0,,,,917.55,0.0,GBP=,48,34,MS_PB_MS,29_125715430_Advent Geneva,
2738,5e6742f915545817dc67f3e7,1092870594,OB,,GBP,MS_PB_MS,,Transfer,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,MS,917.55,917.55,,-917.55,917.55,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,917.55,1.0,,,,917.55,0.0,GBP=,48,34,MS_PB_MS,18_125715430_Advent Geneva,
2739,5e6742f915545817dc67f3ea,1092870561,OB,,GBP,MS_PB_MS,,EQUITY SWAP,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,MS,-597.25,-597.25,,597.25,597.25,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,597.25,0.0,GBP=,48,34,MS_PB_MS,20_125715430_Advent Geneva,
2740,5e6742f915545817dc67f3f3,1092870565,OB,,GBP,MS_PB_PO,,Transfer,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,PO,12.29,12.29,,-12.29,12.29,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,12.29,1.0,,,,12.29,0.0,GBP=,48,34,MS_PB_PO,1361_125715430_Advent Geneva,
2741,5e6742f915545817dc67f3f5,1092870598,OB,,GBP,MS_PB_PO,,Transfer,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,PO,12.29,12.29,,-12.29,12.29,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,12.29,1.0,,,,12.29,0.0,GBP=,48,34,MS_PB_PO,1366_125715430_Advent Geneva,
2742,5e6742f915545817dc67f3f9,1092870452,OB,,GBP,MS_PB_PO,,EQUITY SWAP,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,PO,-35.2,-35.2,,35.2,35.2,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,35.2,0.0,GBP=,48,34,MS_PB_PO,1367_125715430_Advent Geneva,
2743,5e6742f915545817dc67f40b,1092870614,OB,,GBP,MS_PB_OG,,Transfer,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,OG,283.35,283.35,,-283.35,283.35,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,283.35,1.0,,,,283.35,0.0,GBP=,48,34,MS_PB_OG,146_125715430_Advent Geneva,
2744,5e6742f915545817dc67f40c,1092870554,OB,,EUR,MS_PB_MA,,Transfer,01-01-2020,,"EURO MEMBER COUNT, EURO",,,,,,01-01-2020,MA,43.33,43.33,,-43.33,43.33,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,43.33,1.0,,,,43.33,0.0,EUR=,48,34,MS_PB_MA,268_125715430_Advent Geneva,
2745,5e6742f915545817dc67f40d,1092870638,OB,,GBP,MS_PB_OG,,Transfer,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,OG,283.35,283.35,,-283.35,283.35,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,283.35,1.0,,,,283.35,0.0,GBP=,48,34,MS_PB_OG,173_125715430_Advent Geneva,
2746,5e6742f915545817dc67f40f,1092870668,OB,,GBP,MS_PB_OG,,EQUITY SWAP,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,OG,-184.44,-184.44,,184.44,184.44,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,184.44,0.0,GBP=,48,34,MS_PB_OG,162_125715430_Advent Geneva,
2747,5e6742f915545817dc67f410,1092870608,OB,,EUR,MS_PB_MA,,EQUITY SWAP,01-01-2020,,"EURO MEMBER COUNT, EURO",,,,,,01-01-2020,MA,-0.13,-0.13,,0.13,0.13,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,0.13,0.0,EUR=,48,34,MS_PB_MA,269_125715430_Advent Geneva,
2748,5e6742f915545817dc67f411,1092870491,OB,,GBP,MS_PB_OG,,EQUITY SWAP,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,OG,-458.7,-458.7,,458.7,458.7,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,458.7,0.0,GBP=,48,34,MS_PB_OG,174_125715430_Advent Geneva,
2749,5e6742f915545817dc67f43c,1092870586,OB,,EUR,MS_PB_R1,,EQUITY SWAP,01-01-2020,,"EURO MEMBER COUNT, EURO",,,,,,01-01-2020,R1,-0.07,-0.07,,0.07,0.07,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,0.07,0.0,EUR=,48,34,MS_PB_R1,226_125715430_Advent Geneva,
2750,5e6742f915545817dc67f43e,1092870613,OB,,EUR,MS_PB_R1,,Transfer,01-01-2020,,"EURO MEMBER COUNT, EURO",,,,,,01-01-2020,R1,22.88,22.88,,-22.88,22.88,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,22.88,1.0,,,,22.88,0.0,EUR=,48,34,MS_PB_R1,225_125715430_Advent Geneva,
2751,5e6742f915545817dc67f455,1092870663,OB,,GBP,MS_PB_MA,,Transfer,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,MA,24.37,24.37,,-24.37,24.37,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,24.37,1.0,,,,24.37,0.0,GBP=,48,34,MS_PB_MA,280_125715430_Advent Geneva,
2752,5e6742f915545817dc67f459,1092870641,OB,,GBP,MS_PB_MA,,Transfer,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,MA,24.37,24.37,,-24.37,24.37,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,24.37,1.0,,,,24.37,0.0,GBP=,48,34,MS_PB_MA,271_125715430_Advent Geneva,
2753,5e6742f915545817dc67f45c,1092870588,OB,,GBP,MS_PB_MA,,EQUITY SWAP,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,MA,-15.87,-15.87,,15.87,15.87,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,15.87,0.0,GBP=,48,34,MS_PB_MA,273_125715430_Advent Geneva,
2754,5e6742f915545817dc67f471,1092870497,OB,,GBP,MS_PB_MF,,EQUITY SWAP,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,MF,-82.64,-82.64,,82.64,82.64,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,82.64,0.0,GBP=,48,34,MS_PB_MF,1168_125715430_Advent Geneva,
2755,5e6742f915545817dc67f474,1092870471,OB,,GBP,MS_PB_MF,,Transfer,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,MF,51.05,51.05,,-51.05,51.05,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,51.05,1.0,,,,51.05,0.0,GBP=,48,34,MS_PB_MF,1167_125715430_Advent Geneva,
2756,5e6742f915545817dc67f49c,1092870672,OB,,GBP,MS_PB_R1,,Transfer,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,R1,1406.15,1406.15,,-1406.15,1406.15,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,1406.15,1.0,,,,1406.15,0.0,GBP=,48,34,MS_PB_R1,248_125715430_Advent Geneva,
2757,5e6742f915545817dc67f4a1,1092870652,OB,,GBP,MS_PB_R1,,Transfer,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,R1,1406.15,1406.15,,-1406.15,1406.15,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,1406.15,1.0,,,,1406.15,0.0,GBP=,48,34,MS_PB_R1,238_125715430_Advent Geneva,
2758,5e6742f915545817dc67f4a3,1092870466,OB,,GBP,MS_PB_R1,,EQUITY SWAP,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,R1,-2276.34,-2276.34,,2276.34,2276.34,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,2276.34,0.0,GBP=,48,34,MS_PB_R1,249_125715430_Advent Geneva,
2759,5e6742f915545817dc67f4a6,1092870693,OB,,GBP,MS_PB_R1,,EQUITY SWAP,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,R1,-915.29,-915.29,,915.29,915.29,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,915.29,0.0,GBP=,48,34,MS_PB_R1,240_125715430_Advent Geneva,
2760,5e6742f915545817dc67f54f,1089527902,OB,,USD,04F099370,,QPWH9- EQSWAP DIV CLIENT TAX,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,04F099370,-0.41,,-0.41,-0.41,0.41,MSIP,015G,0.0,PB,,0.0,0.0,0.0,QPWH9- EQSWAP DIV CLIENT TAX,,,,,49,35,MS_PB_A1,,1958_125712442_Morgan Stanley
2761,5e6742f915545817dc67f551,1089527733,OB,,USD,04F099370,,QPPE1- EQSWAP DIV CLIENT TAX,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,04F099370,-0.67,,-0.67,-0.67,0.67,MSIP,015G,0.0,PB,,0.0,0.0,0.0,QPPE1- EQSWAP DIV CLIENT TAX,,,,,49,35,MS_PB_A1,,1959_125712442_Morgan Stanley
2762,5e6742fa15545817dc67f68a,1089527392,OB,,USD,038CDNXI1,,EQUITY SWAP SHORT DIVIDEND,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,PO,-0.16,,-0.16,-0.16,0.16,MSCO,015G,0.0,PB,,0.0,0.0,0.0,EQUITY SWAP SHORT DIVIDEND,,,,,49,35,MS_PB_PO,,596_125712442_Morgan Stanley
2763,5e6742fa15545817dc67f68d,1089527380,OB,,USD,038CDNXI1,,EQUITY SWAP LONG DIVIDEND,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,PO,0.25,,0.25,0.25,0.25,MSCO,015G,0.0,PB,,0.0,0.0,0.0,EQUITY SWAP LONG DIVIDEND,,,,,49,35,MS_PB_PO,,595_125712442_Morgan Stanley
2764,5e6742fa15545817dc67f846,1089527323,OB,,USD,038CDJ831,,QO99F- EQSWAP DIV CLIENT TAX,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,R1,-3.41,,-3.41,-3.41,3.41,MSCO,015G,0.0,PB,,0.0,0.0,0.0,QO99F- EQSWAP DIV CLIENT TAX,,,,,49,35,MS_PB_R1,,104_125712442_Morgan Stanley
2765,5e6742fb15545817dc67fae9,1089492180,OB,,USD,04F099370,,AllocLeg,01-21-2020,99VJ9C1V3,CBT UST 10Y MAR20  FUTURE,,ZNH20.CBT,,,,01-21-2020,04F099370,-0.04,,-0.04,-0.04,0.04,MSIP,015G,0.0,PB,,0.0,0.0,0.0,AllocLeg,03-20-2020,,,,49,35,MS_PB_A1,,1704_125712442_Morgan Stanley
2766,5e6742fb15545817dc67faec,1089491261,OB,,USD,04F099370,,AllocLeg,01-21-2020,99VJ9C1T8,CBT US LONG TERM ULTRA TREAS BOND MAR20,,UBH20.CBT,,,,01-21-2020,04F099370,-0.04,,-0.04,-0.04,0.04,MSIP,015G,0.0,PB,,0.0,0.0,0.0,AllocLeg,03-20-2020,,,,49,35,MS_PB_A1,,1702_125712442_Morgan Stanley
